ID;MONTO_FRAUDE;FECHA_INICIAL;FECHA_DETECCION;N_OPERACIONES;TIPO_PRODUCTO ;FLAG_CLIENTE_EMPRESA;N_FRAUDES_ANTERIORES
1890;840012;20-03-2023;22-03-2023;4;TARJETA_CREDITO;0;2
1891;47630;20-03-2023;26-03-2023;9;TARJETA_CREDITO;0;7
1892;401397;20-03-2023;22-03-2023;1;TARJETA_DEBITO;0;10
1893;9260637;20-03-2023;24-03-2023;64;TARJETA_CREDITO;1;6
1894;1552394;20-03-2023;22-03-2023;39;TARJETA_CREDITO;1;5
1895;118483;21-03-2023;24-03-2023;2;TARJETA_CREDITO;0;0
1896;174377;21-03-2023;27-03-2023;2;TARJETA_DEBITO;0;0
1897;48269;21-03-2023;25-03-2023;3;TARJETA_CREDITO;0;0
1898;867401;21-03-2023;22-03-2023;10;TARJETA_CREDITO;0;5
1899;128531;21-03-2023;24-03-2023;3;TARJETA_CREDITO;0;5
1900;53487;21-03-2023;25-03-2023;1;TARJETA_CREDITO;0;0
1901;115346;22-03-2023;26-03-2023;2;TARJETA_CREDITO;0;0
1902;196953;22-03-2023;27-03-2023;5;TARJETA_CREDITO;0;0
1903;101670;22-03-2023;23-03-2023;3;TARJETA_CREDITO;0;0
1904;133289;22-03-2023;25-03-2023;1;TARJETA_CREDITO;0;0
1905;158560;22-03-2023;25-03-2023;5;TARJETA_CREDITO;0;0
1906;39153;22-03-2023;26-03-2023;2;TARJETA_CREDITO;0;0
1907;120400;22-03-2023;26-03-2023;3;TARJETA_CREDITO;0;0
1908;62127;22-03-2023;25-03-2023;1;TARJETA_CREDITO;0;0
1909;21461;22-03-2023;24-03-2023;1;TARJETA_CREDITO;0;0
1910;99802;22-03-2023;26-03-2023;3;TARJETA_CREDITO;0;0
1911;22435;23-03-2023;26-03-2023;5;TARJETA_CREDITO;0;0
1912;157734;23-03-2023;26-03-2023;2;TARJETA_CREDITO;0;0
1913;184639;23-03-2023;29-03-2023;5;TARJETA_CREDITO;0;0
1914;115887;23-03-2023;28-03-2023;1;TARJETA_CREDITO;0;0
1915;155368;23-03-2023;29-03-2023;3;TARJETA_DEBITO;0;0
1916;126504;23-03-2023;25-03-2023;1;TARJETA_CREDITO;0;0
1917;111480;24-03-2023;30-03-2023;2;TARJETA_CREDITO;0;0
1918;46125;24-03-2023;28-03-2023;2;TARJETA_CREDITO;0;0
1919;516218;24-03-2023;29-03-2023;10;TARJETA_CREDITO;1;9
1920;2784766;24-03-2023;27-03-2023;46;TARJETA_CREDITO;1;3
1921;77578;25-03-2023;31-03-2023;3;TARJETA_CREDITO;0;0
1922;42255;25-03-2023;31-03-2023;3;TARJETA_DEBITO;0;0
1923;37745;25-03-2023;29-03-2023;3;TARJETA_DEBITO;0;0
1924;931613;25-03-2023;28-03-2023;9;TARJETA_CREDITO;0;8
1925;163907;25-03-2023;29-03-2023;2;TARJETA_CREDITO;0;1
1926;151344;26-03-2023;01-04-2023;2;TARJETA_DEBITO;0;0
1927;71099;26-03-2023;31-03-2023;2;TARJETA_DEBITO;0;0
1928;63163;26-03-2023;29-03-2023;1;TARJETA_CREDITO;0;0
1929;22851;26-03-2023;27-03-2023;2;TARJETA_CREDITO;0;0
1930;197356;26-03-2023;30-03-2023;3;TARJETA_CREDITO;0;0
1931;24948;26-03-2023;27-03-2023;2;TARJETA_CREDITO;0;0
1932;818835;26-03-2023;30-03-2023;9;TARJETA_CREDITO;1;0
1933;42565;27-03-2023;31-03-2023;3;TARJETA_CREDITO;0;0
1934;197183;27-03-2023;29-03-2023;2;TARJETA_CREDITO;0;0
1935;782802;27-03-2023;01-04-2023;2;TARJETA_CREDITO;1;0
1936;942451;27-03-2023;29-03-2023;9;TARJETA_CREDITO;1;3
1937;3423277;27-03-2023;30-03-2023;28;TARJETA_CREDITO;1;10
1938;43513;28-03-2023;02-04-2023;3;TARJETA_CREDITO;0;0
1939;15359;28-03-2023;01-04-2023;1;TARJETA_CREDITO;0;0
1940;15708;28-03-2023;29-03-2023;2;TARJETA_CREDITO;0;0
1941;528014;28-03-2023;29-03-2023;2;TARJETA_CREDITO;0;2
1942;182523;29-03-2023;04-04-2023;4;TARJETA_CREDITO;0;0
1943;38059;29-03-2023;01-04-2023;3;TARJETA_CREDITO;0;0
1944;51159;29-03-2023;01-04-2023;2;TARJETA_CREDITO;0;0
1945;141527;29-03-2023;31-03-2023;1;TARJETA_DEBITO;0;0
1946;164638;29-03-2023;02-04-2023;4;TARJETA_CREDITO;0;0
1947;175298;29-03-2023;30-03-2023;8;TARJETA_CREDITO;0;9
1948;95126;30-03-2023;01-04-2023;5;TARJETA_CREDITO;0;0
1949;183282;30-03-2023;04-04-2023;5;TARJETA_CREDITO;0;0
1950;81732;30-03-2023;05-04-2023;1;TARJETA_DEBITO;0;0
1951;147622;30-03-2023;04-04-2023;2;TARJETA_CREDITO;0;0
1952;86729;30-03-2023;04-04-2023;4;TARJETA_CREDITO;0;0
1953;154479;30-03-2023;03-04-2023;1;TARJETA_CREDITO;0;0
1954;336567;30-03-2023;04-04-2023;10;TARJETA_CREDITO;0;4
1955;328580;30-03-2023;03-04-2023;3;TARJETA_CREDITO;0;2
1956;704725;30-03-2023;31-03-2023;7;TARJETA_CREDITO;0;8
1957;188449;30-03-2023;01-04-2023;5;TARJETA_CREDITO;0;4
1958;524970;30-03-2023;02-04-2023;4;TARJETA_CREDITO;1;8
1959;8358678;30-03-2023;01-04-2023;81;TARJETA_CREDITO;1;9
1960;386290;31-03-2023;06-04-2023;4;TARJETA_DEBITO;0;6
1961;558228;31-03-2023;06-04-2023;2;TARJETA_CREDITO;1;3
1962;50817;01-04-2023;02-04-2023;4;TARJETA_CREDITO;0;0
1963;53216;01-04-2023;03-04-2023;5;TARJETA_CREDITO;0;0
1964;142808;01-04-2023;02-04-2023;2;TARJETA_CREDITO;0;0
1965;149469;01-04-2023;07-04-2023;3;TARJETA_CREDITO;0;0
1966;73317;01-04-2023;07-04-2023;2;TARJETA_CREDITO;0;0
1967;164978;01-04-2023;07-04-2023;3;TARJETA_DEBITO;0;0
1968;597398;01-04-2023;04-04-2023;5;TARJETA_CREDITO;0;8
1969;283047;01-04-2023;07-04-2023;4;TARJETA_CREDITO;0;7
1970;219284;01-04-2023;04-04-2023;1;TARJETA_CREDITO;0;2
1971;553913;01-04-2023;06-04-2023;6;TARJETA_CREDITO;0;7
1972;1984523;01-04-2023;06-04-2023;87;TARJETA_CREDITO;1;2
1973;135274;02-04-2023;07-04-2023;2;TARJETA_CREDITO;0;0
1974;135689;02-04-2023;04-04-2023;4;TARJETA_CREDITO;0;0
1975;64953;02-04-2023;05-04-2023;4;TARJETA_CREDITO;0;0
1976;123362;02-04-2023;05-04-2023;5;TARJETA_CREDITO;0;0
1977;45152;02-04-2023;04-04-2023;1;TARJETA_CREDITO;0;0
1978;185995;02-04-2023;06-04-2023;2;TARJETA_CREDITO;0;0
1979;360572;02-04-2023;08-04-2023;9;TARJETA_DEBITO;0;7
1980;10720;03-04-2023;08-04-2023;1;TARJETA_CREDITO;0;0
1981;179590;03-04-2023;09-04-2023;4;TARJETA_DEBITO;0;0
1982;137317;03-04-2023;04-04-2023;5;TARJETA_DEBITO;0;0
1983;197106;03-04-2023;06-04-2023;4;TARJETA_CREDITO;0;0
1984;47138;04-04-2023;08-04-2023;1;TARJETA_DEBITO;0;0
1985;160335;04-04-2023;05-04-2023;4;TARJETA_CREDITO;0;0
1986;133630;04-04-2023;08-04-2023;1;TARJETA_DEBITO;0;0
1987;124850;04-04-2023;05-04-2023;4;TARJETA_DEBITO;0;0
1988;138451;04-04-2023;10-04-2023;4;TARJETA_CREDITO;0;0
1989;112854;04-04-2023;10-04-2023;4;TARJETA_CREDITO;0;0
1990;75045;04-04-2023;10-04-2023;3;TARJETA_CREDITO;0;0
1991;161496;04-04-2023;05-04-2023;2;TARJETA_CREDITO;0;0
1992;731230;04-04-2023;08-04-2023;9;TARJETA_CREDITO;0;5
1993;458618;04-04-2023;10-04-2023;8;TARJETA_CREDITO;1;1
1994;696957;04-04-2023;10-04-2023;4;TARJETA_CREDITO;1;7
1995;700525;04-04-2023;06-04-2023;6;TARJETA_CREDITO;1;7
1996;7698396;04-04-2023;10-04-2023;70;TARJETA_CREDITO;1;1
1997;94705;05-04-2023;10-04-2023;1;TARJETA_CREDITO;0;0
1998;11654;05-04-2023;09-04-2023;1;TARJETA_CREDITO;0;0
1999;57377;05-04-2023;06-04-2023;3;TARJETA_CREDITO;0;0
2000;100138;05-04-2023;08-04-2023;4;TARJETA_CREDITO;0;0
2001;86188;05-04-2023;09-04-2023;3;TARJETA_CREDITO;0;0
2002;597713;05-04-2023;11-04-2023;9;TARJETA_CREDITO;0;7
2003;458988;05-04-2023;06-04-2023;5;TARJETA_DEBITO;0;0
2004;175636;06-04-2023;07-04-2023;5;TARJETA_CREDITO;0;0
2005;25530;06-04-2023;11-04-2023;1;TARJETA_CREDITO;0;0
2006;48599;06-04-2023;07-04-2023;2;TARJETA_CREDITO;0;0
2007;79439;06-04-2023;11-04-2023;4;TARJETA_CREDITO;0;0
2008;178564;06-04-2023;07-04-2023;4;TARJETA_DEBITO;0;0
2009;347700;06-04-2023;12-04-2023;9;TARJETA_CREDITO;0;5
2010;631292;06-04-2023;11-04-2023;5;TARJETA_CREDITO;1;4
2011;75349;07-04-2023;13-04-2023;3;TARJETA_DEBITO;0;0
2012;31211;07-04-2023;10-04-2023;5;TARJETA_CREDITO;0;0
2013;69460;07-04-2023;13-04-2023;3;TARJETA_CREDITO;0;0
2014;75507;07-04-2023;12-04-2023;9;TARJETA_DEBITO;0;1
2015;665633;07-04-2023;09-04-2023;4;TARJETA_CREDITO;0;9
2016;4317477;07-04-2023;11-04-2023;13;TARJETA_DEBITO;1;0
2017;1447304;07-04-2023;11-04-2023;71;TARJETA_CREDITO;1;5
2018;139580;08-04-2023;13-04-2023;2;TARJETA_CREDITO;0;0
2019;49395;08-04-2023;12-04-2023;1;TARJETA_CREDITO;0;0
2020;707686;08-04-2023;10-04-2023;9;TARJETA_CREDITO;0;7
2021;126357;08-04-2023;10-04-2023;1;TARJETA_CREDITO;0;10
2022;456642;08-04-2023;10-04-2023;3;TARJETA_CREDITO;0;8
2023;330503;08-04-2023;14-04-2023;9;TARJETA_DEBITO;0;9
2024;814776;08-04-2023;12-04-2023;2;TARJETA_CREDITO;0;10
2025;750334;08-04-2023;13-04-2023;10;TARJETA_CREDITO;1;6
2026;49444;09-04-2023;15-04-2023;2;TARJETA_CREDITO;0;0
2027;98915;09-04-2023;10-04-2023;4;TARJETA_CREDITO;0;0
2028;12814;09-04-2023;13-04-2023;2;TARJETA_DEBITO;0;0
2029;25260;09-04-2023;13-04-2023;2;TARJETA_CREDITO;0;0
2030;829979;09-04-2023;13-04-2023;2;TARJETA_CREDITO;0;9
2031;787809;09-04-2023;12-04-2023;5;TARJETA_CREDITO;0;7
2032;7796324;09-04-2023;12-04-2023;13;TARJETA_CREDITO;1;8
2033;175235;10-04-2023;11-04-2023;5;TARJETA_CREDITO;0;0
2034;93776;10-04-2023;14-04-2023;3;TARJETA_CREDITO;0;0
2035;103797;10-04-2023;13-04-2023;3;TARJETA_CREDITO;0;0
2036;32686;10-04-2023;12-04-2023;2;TARJETA_CREDITO;0;0
2037;170140;10-04-2023;12-04-2023;3;TARJETA_CREDITO;0;0
2038;19482;10-04-2023;12-04-2023;4;TARJETA_DEBITO;0;0
2039;192454;10-04-2023;14-04-2023;4;TARJETA_CREDITO;0;0
2040;623729;10-04-2023;14-04-2023;3;TARJETA_CREDITO;0;8
2041;378338;10-04-2023;12-04-2023;1;TARJETA_DEBITO;0;4
2042;9088286;10-04-2023;14-04-2023;54;TARJETA_CREDITO;1;7
2043;63404;11-04-2023;17-04-2023;1;TARJETA_DEBITO;0;0
2044;87652;11-04-2023;14-04-2023;1;TARJETA_CREDITO;0;0
2045;146788;11-04-2023;17-04-2023;2;TARJETA_CREDITO;0;0
2046;30267;11-04-2023;12-04-2023;5;TARJETA_CREDITO;0;0
2047;171038;11-04-2023;12-04-2023;4;TARJETA_DEBITO;0;0
2048;40481;11-04-2023;17-04-2023;4;TARJETA_DEBITO;0;0
2049;23040;11-04-2023;15-04-2023;3;TARJETA_CREDITO;0;0
2050;39705;11-04-2023;12-04-2023;7;TARJETA_DEBITO;0;10
2051;646009;11-04-2023;16-04-2023;10;TARJETA_CREDITO;0;7
2052;167093;11-04-2023;16-04-2023;4;TARJETA_CREDITO;1;0
2053;464771;11-04-2023;16-04-2023;3;TARJETA_CREDITO;1;0
2054;164215;12-04-2023;18-04-2023;1;TARJETA_CREDITO;0;0
2055;99859;12-04-2023;16-04-2023;3;TARJETA_CREDITO;0;0
2056;38612;12-04-2023;18-04-2023;4;TARJETA_CREDITO;0;0
2057;108518;12-04-2023;17-04-2023;5;TARJETA_CREDITO;0;0
2058;16923;12-04-2023;16-04-2023;3;TARJETA_CREDITO;0;0
2059;22241;12-04-2023;16-04-2023;5;TARJETA_DEBITO;0;0
2060;379422;12-04-2023;16-04-2023;4;TARJETA_CREDITO;0;10
2061;906254;12-04-2023;14-04-2023;7;TARJETA_CREDITO;0;10
2062;624826;12-04-2023;18-04-2023;3;TARJETA_CREDITO;0;8
2063;578096;12-04-2023;18-04-2023;9;TARJETA_CREDITO;1;7
2064;4604805;12-04-2023;16-04-2023;96;TARJETA_CREDITO;1;1
2065;112806;13-04-2023;17-04-2023;2;TARJETA_CREDITO;0;0
2066;54897;13-04-2023;17-04-2023;1;TARJETA_CREDITO;0;0
2067;135579;13-04-2023;18-04-2023;3;TARJETA_DEBITO;0;0
2068;71954;13-04-2023;15-04-2023;2;TARJETA_CREDITO;0;0
2069;143862;13-04-2023;19-04-2023;5;TARJETA_CREDITO;0;0
2070;782659;13-04-2023;16-04-2023;6;TARJETA_CREDITO;0;0
2071;496909;13-04-2023;19-04-2023;3;TARJETA_DEBITO;1;3
2072;98768;14-04-2023;18-04-2023;3;TARJETA_CREDITO;0;0
2073;139542;14-04-2023;20-04-2023;4;TARJETA_CREDITO;0;0
2074;161082;14-04-2023;17-04-2023;4;TARJETA_CREDITO;0;0
2075;21142;14-04-2023;16-04-2023;4;TARJETA_CREDITO;0;0
2076;711851;14-04-2023;19-04-2023;9;TARJETA_CREDITO;0;9
2077;376850;14-04-2023;20-04-2023;8;TARJETA_CREDITO;0;2
2078;429792;14-04-2023;15-04-2023;7;TARJETA_DEBITO;0;2
2079;8217005;14-04-2023;18-04-2023;35;TARJETA_CREDITO;1;2
2080;55615;15-04-2023;17-04-2023;3;TARJETA_CREDITO;0;0
2081;61101;15-04-2023;18-04-2023;5;TARJETA_CREDITO;0;0
2082;138594;15-04-2023;18-04-2023;5;TARJETA_CREDITO;0;0
2083;153055;15-04-2023;21-04-2023;1;TARJETA_CREDITO;0;0
2084;63531;15-04-2023;16-04-2023;1;TARJETA_CREDITO;0;0
2085;41635;15-04-2023;17-04-2023;2;TARJETA_CREDITO;0;0
2086;178709;15-04-2023;18-04-2023;2;TARJETA_CREDITO;0;0
2087;126696;15-04-2023;17-04-2023;5;TARJETA_CREDITO;0;0
2088;902721;15-04-2023;16-04-2023;8;TARJETA_CREDITO;0;2
2089;6046166;15-04-2023;17-04-2023;45;TARJETA_CREDITO;1;5
2090;103436;16-04-2023;21-04-2023;1;TARJETA_CREDITO;0;0
2091;195382;16-04-2023;19-04-2023;3;TARJETA_CREDITO;0;0
2092;105137;16-04-2023;17-04-2023;3;TARJETA_CREDITO;0;0
2093;80971;16-04-2023;21-04-2023;5;TARJETA_CREDITO;0;0
2094;105068;16-04-2023;22-04-2023;4;TARJETA_CREDITO;0;0
2095;283979;16-04-2023;21-04-2023;9;TARJETA_CREDITO;0;10
2096;841449;16-04-2023;17-04-2023;2;TARJETA_CREDITO;1;1
2097;3984902;16-04-2023;22-04-2023;44;TARJETA_CREDITO;1;7
2098;86146;17-04-2023;22-04-2023;3;TARJETA_CREDITO;0;0
2099;125662;17-04-2023;19-04-2023;4;TARJETA_CREDITO;0;0
2100;93907;17-04-2023;19-04-2023;2;TARJETA_CREDITO;0;0
2101;105977;17-04-2023;21-04-2023;3;TARJETA_CREDITO;0;0
2102;53388;17-04-2023;21-04-2023;5;TARJETA_CREDITO;0;0
2103;377331;17-04-2023;21-04-2023;2;TARJETA_CREDITO;0;1
2104;659136;17-04-2023;19-04-2023;3;TARJETA_CREDITO;0;3
2105;469793;17-04-2023;20-04-2023;5;TARJETA_CREDITO;0;8
2106;551453;17-04-2023;19-04-2023;5;TARJETA_CREDITO;0;7
2107;144543;17-04-2023;18-04-2023;4;TARJETA_CREDITO;1;3
2108;144583;18-04-2023;21-04-2023;3;TARJETA_CREDITO;0;0
2109;184694;18-04-2023;20-04-2023;1;TARJETA_CREDITO;0;0
2110;34306;18-04-2023;22-04-2023;5;TARJETA_CREDITO;0;0
2111;138897;18-04-2023;19-04-2023;4;TARJETA_DEBITO;0;0
2112;35757;18-04-2023;20-04-2023;4;TARJETA_CREDITO;0;0
2113;870255;18-04-2023;20-04-2023;10;TARJETA_CREDITO;0;2
2114;267295;18-04-2023;23-04-2023;2;TARJETA_DEBITO;0;7
2115;534183;18-04-2023;20-04-2023;4;TARJETA_CREDITO;0;4
2116;794385;18-04-2023;21-04-2023;9;TARJETA_CREDITO;1;5
2117;56087;19-04-2023;21-04-2023;4;TARJETA_CREDITO;0;0
2118;37134;19-04-2023;24-04-2023;3;TARJETA_CREDITO;0;0
2119;139988;19-04-2023;24-04-2023;2;TARJETA_CREDITO;0;0
2120;73808;19-04-2023;21-04-2023;3;TARJETA_CREDITO;0;0
2121;116189;19-04-2023;22-04-2023;1;TARJETA_CREDITO;0;0
2122;68346;19-04-2023;25-04-2023;3;TARJETA_CREDITO;0;0
2123;22846;19-04-2023;22-04-2023;5;TARJETA_CREDITO;0;0
2124;157043;19-04-2023;21-04-2023;1;TARJETA_DEBITO;0;0
2125;159489;19-04-2023;25-04-2023;5;TARJETA_CREDITO;0;0
2126;91691;19-04-2023;25-04-2023;1;TARJETA_CREDITO;0;0
2127;300498;19-04-2023;21-04-2023;2;TARJETA_CREDITO;0;8
2128;171495;20-04-2023;26-04-2023;2;TARJETA_CREDITO;0;0
2129;164801;20-04-2023;22-04-2023;4;TARJETA_CREDITO;0;0
2130;531412;20-04-2023;25-04-2023;9;TARJETA_CREDITO;0;10
2131;449279;20-04-2023;22-04-2023;4;TARJETA_CREDITO;0;5
2132;1813973;20-04-2023;23-04-2023;85;TARJETA_DEBITO;1;8
2133;82783;21-04-2023;23-04-2023;4;TARJETA_CREDITO;0;0
2134;60187;21-04-2023;26-04-2023;5;TARJETA_CREDITO;0;0
2135;198024;21-04-2023;22-04-2023;4;TARJETA_CREDITO;0;0
2136;75223;21-04-2023;23-04-2023;5;TARJETA_CREDITO;0;0
2137;110636;21-04-2023;26-04-2023;2;TARJETA_CREDITO;0;0
2138;74373;21-04-2023;24-04-2023;3;TARJETA_CREDITO;0;0
2139;134624;21-04-2023;24-04-2023;2;TARJETA_CREDITO;0;0
2140;85499;21-04-2023;27-04-2023;5;TARJETA_DEBITO;0;0
2141;770228;21-04-2023;22-04-2023;7;TARJETA_CREDITO;1;0
2142;8340653;21-04-2023;24-04-2023;25;TARJETA_DEBITO;1;9
2143;21662;22-04-2023;23-04-2023;3;TARJETA_CREDITO;0;0
2144;109289;22-04-2023;23-04-2023;3;TARJETA_CREDITO;0;0
2145;166945;22-04-2023;25-04-2023;5;TARJETA_CREDITO;0;0
2146;154025;22-04-2023;23-04-2023;4;TARJETA_CREDITO;0;0
2147;136603;22-04-2023;28-04-2023;4;TARJETA_CREDITO;0;0
2148;138843;22-04-2023;24-04-2023;3;TARJETA_CREDITO;0;0
2149;400257;22-04-2023;25-04-2023;9;TARJETA_CREDITO;0;9
2150;743641;22-04-2023;27-04-2023;8;TARJETA_CREDITO;0;10
2151;35865;23-04-2023;25-04-2023;4;TARJETA_CREDITO;0;0
2152;175591;23-04-2023;26-04-2023;4;TARJETA_CREDITO;0;0
2153;196023;23-04-2023;25-04-2023;5;TARJETA_CREDITO;0;0
2154;26438;23-04-2023;27-04-2023;5;TARJETA_CREDITO;0;0
2155;117446;23-04-2023;28-04-2023;3;TARJETA_CREDITO;0;0
2156;60953;23-04-2023;25-04-2023;4;TARJETA_CREDITO;0;0
2157;54413;23-04-2023;26-04-2023;4;TARJETA_DEBITO;0;0
2158;897134;23-04-2023;28-04-2023;1;TARJETA_CREDITO;0;9
2159;593290;23-04-2023;28-04-2023;5;TARJETA_CREDITO;1;1
2160;9399692;23-04-2023;24-04-2023;72;TARJETA_CREDITO;1;8
2161;197779;24-04-2023;27-04-2023;2;TARJETA_CREDITO;0;0
2162;148577;24-04-2023;27-04-2023;3;TARJETA_CREDITO;0;0
2163;39939;24-04-2023;25-04-2023;5;TARJETA_CREDITO;0;0
2164;92642;24-04-2023;30-04-2023;3;TARJETA_CREDITO;0;0
2165;174147;24-04-2023;26-04-2023;9;TARJETA_CREDITO;1;9
2166;7659798;24-04-2023;27-04-2023;93;TARJETA_DEBITO;1;0
2167;136855;25-04-2023;28-04-2023;4;TARJETA_CREDITO;0;0
2168;162422;25-04-2023;26-04-2023;1;TARJETA_CREDITO;0;0
2169;42546;25-04-2023;28-04-2023;4;TARJETA_DEBITO;0;0
2170;150109;25-04-2023;29-04-2023;3;TARJETA_CREDITO;0;0
2171;158134;25-04-2023;26-04-2023;1;TARJETA_CREDITO;0;0
2172;160067;26-04-2023;30-04-2023;4;TARJETA_CREDITO;0;0
2173;66463;26-04-2023;27-04-2023;2;TARJETA_CREDITO;0;0
2174;59909;26-04-2023;01-05-2023;2;TARJETA_DEBITO;0;0
2175;198231;26-04-2023;28-04-2023;3;TARJETA_DEBITO;0;0
2176;127220;26-04-2023;02-05-2023;2;TARJETA_CREDITO;0;0
2177;73265;26-04-2023;02-05-2023;3;TARJETA_CREDITO;0;0
2178;118781;26-04-2023;01-05-2023;1;TARJETA_CREDITO;0;0
2179;152580;26-04-2023;30-04-2023;5;TARJETA_CREDITO;0;0
2180;322755;26-04-2023;01-05-2023;6;TARJETA_CREDITO;0;10
2181;338821;26-04-2023;27-04-2023;5;TARJETA_CREDITO;0;4
2182;487155;26-04-2023;30-04-2023;6;TARJETA_CREDITO;0;2
2183;519550;26-04-2023;01-05-2023;9;TARJETA_DEBITO;1;10
2184;6344305;26-04-2023;27-04-2023;60;TARJETA_CREDITO;1;4
2185;167920;27-04-2023;03-05-2023;1;TARJETA_DEBITO;0;0
2186;69981;27-04-2023;03-05-2023;4;TARJETA_DEBITO;0;0
2187;87555;27-04-2023;03-05-2023;1;TARJETA_DEBITO;0;0
2188;181497;27-04-2023;02-05-2023;5;TARJETA_CREDITO;0;0
2189;157683;27-04-2023;29-04-2023;4;TARJETA_CREDITO;0;0
2190;69070;27-04-2023;30-04-2023;2;TARJETA_CREDITO;0;0
2191;721992;27-04-2023;28-04-2023;6;TARJETA_CREDITO;0;5
2192;8409927;27-04-2023;29-04-2023;74;TARJETA_CREDITO;1;0
2193;17431;28-04-2023;30-04-2023;2;TARJETA_CREDITO;0;0
2194;135594;28-04-2023;30-04-2023;3;TARJETA_CREDITO;0;0
2195;73027;28-04-2023;02-05-2023;2;TARJETA_CREDITO;0;0
2196;112814;28-04-2023;02-05-2023;3;TARJETA_CREDITO;0;0
2197;61370;28-04-2023;04-05-2023;3;TARJETA_DEBITO;0;0
2198;11917;28-04-2023;30-04-2023;2;TARJETA_CREDITO;0;0
2199;105086;28-04-2023;29-04-2023;1;TARJETA_CREDITO;0;0
2200;442377;28-04-2023;02-05-2023;10;TARJETA_CREDITO;0;8
2201;983518;28-04-2023;04-05-2023;4;TARJETA_DEBITO;0;6
2202;841029;29-01-2023;03-02-2023;10;TARJETA_CREDITO;0;0
2203;194029;30-01-2023;03-02-2023;5;TARJETA_DEBITO;0;0
2204;70481;30-01-2023;31-01-2023;2;TARJETA_CREDITO;0;0
2205;88202;30-01-2023;01-02-2023;4;TARJETA_CREDITO;0;0
2206;24630;30-01-2023;02-02-2023;1;TARJETA_CREDITO;0;0
2207;190457;30-01-2023;04-02-2023;1;TARJETA_CREDITO;0;0
2208;179877;30-01-2023;05-02-2023;5;TARJETA_CREDITO;0;0
2209;137306;30-01-2023;04-02-2023;1;TARJETA_CREDITO;0;0
2210;25117;30-01-2023;05-02-2023;2;TARJETA_DEBITO;0;0
2211;934881;30-01-2023;31-01-2023;4;TARJETA_CREDITO;0;10
2212;893050;30-01-2023;01-02-2023;7;TARJETA_CREDITO;0;2
2213;222425;30-01-2023;03-02-2023;5;TARJETA_CREDITO;1;5
2214;580148;30-01-2023;02-02-2023;9;TARJETA_CREDITO;1;8
2215;36451;31-01-2023;01-02-2023;1;TARJETA_CREDITO;0;0
2216;111343;31-01-2023;06-02-2023;5;TARJETA_CREDITO;0;0
2217;104582;31-01-2023;05-02-2023;4;TARJETA_CREDITO;0;0
2218;30917;31-01-2023;02-02-2023;3;TARJETA_CREDITO;0;0
2219;622322;31-01-2023;04-02-2023;6;TARJETA_CREDITO;0;8
2220;147994;31-01-2023;03-02-2023;9;TARJETA_CREDITO;0;0
2221;197022;01-02-2023;02-02-2023;5;TARJETA_CREDITO;0;0
2222;47691;01-02-2023;04-02-2023;1;TARJETA_CREDITO;0;0
2223;30301;01-02-2023;05-02-2023;2;TARJETA_DEBITO;0;0
2224;148744;01-02-2023;06-02-2023;1;TARJETA_CREDITO;0;0
2225;166034;01-02-2023;03-02-2023;5;TARJETA_CREDITO;1;4
2226;6009810;01-02-2023;04-02-2023;10;TARJETA_CREDITO;1;0
2227;104241;02-02-2023;05-02-2023;4;TARJETA_CREDITO;0;0
2228;103997;02-02-2023;05-02-2023;1;TARJETA_DEBITO;0;0
2229;86751;02-02-2023;05-02-2023;5;TARJETA_CREDITO;0;0
2230;17130;02-02-2023;06-02-2023;1;TARJETA_CREDITO;0;0
2231;188492;03-02-2023;05-02-2023;5;TARJETA_CREDITO;0;0
2232;179404;03-02-2023;07-02-2023;4;TARJETA_CREDITO;0;0
2233;64274;03-02-2023;04-02-2023;2;TARJETA_CREDITO;0;0
2234;176383;03-02-2023;09-02-2023;3;TARJETA_CREDITO;0;0
2235;98331;03-02-2023;08-02-2023;3;TARJETA_CREDITO;0;0
2236;68318;03-02-2023;06-02-2023;5;TARJETA_CREDITO;0;0
2237;25763;03-02-2023;08-02-2023;2;TARJETA_CREDITO;0;0
2238;79607;03-02-2023;06-02-2023;4;TARJETA_CREDITO;0;0
2239;129570;03-02-2023;05-02-2023;5;TARJETA_DEBITO;0;0
2240;118219;03-02-2023;04-02-2023;5;TARJETA_CREDITO;0;0
2241;2709854;03-02-2023;05-02-2023;75;TARJETA_CREDITO;1;2
2242;38453;04-02-2023;08-02-2023;4;TARJETA_CREDITO;0;0
2243;38202;04-02-2023;06-02-2023;4;TARJETA_CREDITO;0;0
2244;127876;04-02-2023;07-02-2023;3;TARJETA_DEBITO;0;0
2245;87842;04-02-2023;08-02-2023;3;TARJETA_CREDITO;0;0
2246;177574;04-02-2023;07-02-2023;1;TARJETA_CREDITO;0;0
2247;654511;04-02-2023;10-02-2023;10;TARJETA_DEBITO;0;7
2248;585138;04-02-2023;05-02-2023;8;TARJETA_CREDITO;0;9
2249;652573;04-02-2023;08-02-2023;10;TARJETA_CREDITO;0;6
2250;594448;04-02-2023;10-02-2023;9;TARJETA_CREDITO;1;6
2251;8498688;04-02-2023;10-02-2023;90;TARJETA_CREDITO;1;5
2252;73101;05-02-2023;11-02-2023;3;TARJETA_CREDITO;0;0
2253;189201;05-02-2023;09-02-2023;4;TARJETA_CREDITO;0;0
2254;116234;05-02-2023;08-02-2023;2;TARJETA_CREDITO;0;0
